diagram_prefix,section_slug,section_name,diagram_codes,diagram_names,image_paths,source_section,source_diagram,oem_number,part_name,quantity,production_period,applies_for_models,notes,group_code,engine_tokens,interchange_signal,confidence_gate,required_verification,shared_engine_candidate,donor_engine_tokens,shared_confidence_statement,shared_required_verification
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC240,SHIM-VALVE,*,02.1997 - 11.1998,T=2.24,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC230,SHIM-VALVE,*,02.1997 - 11.1998,T=2.22,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC220,SHIM-VALVE,*,02.1997 - 11.1998,T=2.20,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC210,SHIM-VALVE,*,02.1997 - 11.1998,T=2.18,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC190,SHIM-VALVE,*,02.1997 - 11.1998,T=2.14,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC310,SHIM-VALVE,*,02.1997 - 11.1998,T=2.35,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC180,SHIM-VALVE,*,02.1997 - 11.1998,T=2.12,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC170,SHIM-VALVE,*,02.1997 - 11.1998,T=2.10,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC160,SHIM-VALVE,*,02.1997 - 11.1998,T=2.08,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC150,SHIM-VALVE,*,02.1997 - 11.1998,T=2.06,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC140,SHIM-VALVE,*,02.1997 - 11.1998,T=2.04,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC130,SHIM-VALVE,*,02.1997 - 11.1998,T=2.02,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC120,SHIM-VALVE,*,02.1997 - 11.1998,T=2.00,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC110,SHIM-VALVE,*,02.1997 - 11.1998,T=1.98,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC100,SHIM-VALVE,*,02.1997 - 11.1998,T=1.96,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC300,SHIM-VALVE,*,02.1997 - 11.1998,T=2.34,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC320,SHIM-VALVE,*,02.1997 - 11.1998,T=2.36,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC540,SHIM-VALVE,*,02.1997 - 11.1998,T=2.58,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC440,SHIM-VALVE,*,02.1997 - 11.1998,T=2.48,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC530,SHIM-VALVE,*,02.1997 - 11.1998,T=2.57,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC520,SHIM-VALVE,*,02.1997 - 11.1998,T=2.56,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC510,SHIM-VALVE,*,02.1997 - 11.1998,T=2.55,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC070,SHIM-VALVE,*,02.1997 - 11.1998,T=1.90,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC490,SHIM-VALVE,*,02.1997 - 11.1998,T=2.53,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC480,SHIM-VALVE,*,02.1997 - 11.1998,T=2.52,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC470,SHIM-VALVE,*,02.1997 - 11.1998,T=2.51,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC460,SHIM-VALVE,*,02.1997 - 11.1998,T=2.50,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC450,SHIM-VALVE,*,02.1997 - 11.1998,T=2.49,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC430,SHIM-VALVE,*,02.1997 - 11.1998,T=2.47,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC330,SHIM-VALVE,*,02.1997 - 11.1998,T=2.37,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC420,SHIM-VALVE,*,02.1997 - 11.1998,T=2.46,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC410,SHIM-VALVE,*,02.1997 - 11.1998,T=2.45,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC400,SHIM-VALVE,*,02.1997 - 11.1998,T=2.44,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC390,SHIM-VALVE,*,02.1997 - 11.1998,T=2.43,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC380,SHIM-VALVE,*,02.1997 - 11.1998,T=2.42,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC370,SHIM-VALVE,*,02.1997 - 11.1998,T=2.41,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC360,SHIM-VALVE,*,02.1997 - 11.1998,T=2.40,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC350,SHIM-VALVE,*,02.1997 - 11.1998,T=2.39,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC340,SHIM-VALVE,*,02.1997 - 11.1998,T=2.38,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
012,engine-main,Engine Main,012_02,VALVE MECHANISM,/diagrams/01_ENGINE_MAIN/B11_012_02_LH_2_LR.gif,Engine Main,VALVE MECHANISM,13218AC500,SHIM-VALVE,*,02.1997 - 11.1998,T=2.54,EJ25D,13218,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
013,engine-main,Engine Main,013_01; 013_02,CAMSHAFT & TIMING BELT,/diagrams/01_ENGINE_MAIN/B11_013_01_LH_2_LR.gif; /diagrams/01_ENGINE_MAIN/B11_013_02_LH_2_LR.gif,Engine Main,CAMSHAFT & TIMING BELT,13073AA142,IDLER COMPLETE-BELT,01,02.1997 - 11.1998,EJ25D,NO.1,13073*A,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
013,engine-main,Engine Main,013_01; 013_02,CAMSHAFT & TIMING BELT,/diagrams/01_ENGINE_MAIN/B11_013_01_LH_2_LR.gif; /diagrams/01_ENGINE_MAIN/B11_013_02_LH_2_LR.gif,Engine Main,CAMSHAFT & TIMING BELT,13073AA180,IDLER COMPLETE-BELT,01,02.1997 - 11.1998,EJ25D,NO.2,13073*B,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
013,engine-main,Engine Main,013_01; 013_02,CAMSHAFT & TIMING BELT,/diagrams/01_ENGINE_MAIN/B11_013_01_LH_2_LR.gif; /diagrams/01_ENGINE_MAIN/B11_013_02_LH_2_LR.gif,Engine Main,CAMSHAFT & TIMING BELT,13032AA210,"CAMSHAFT COMPLETE-INTAKE,RIGHT",01,02.1997 - 11.1998,EJ25D,,13031,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
013,engine-main,Engine Main,013_01; 013_02,CAMSHAFT & TIMING BELT,/diagrams/01_ENGINE_MAIN/B11_013_01_LH_2_LR.gif; /diagrams/01_ENGINE_MAIN/B11_013_02_LH_2_LR.gif,Engine Main,CAMSHAFT & TIMING BELT,806732050,OIL SEAL,04,02.1997 - 11.1998,EJ25D,,G73205,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
