diagram_prefix,section_slug,section_name,diagram_codes,diagram_names,image_paths,source_section,source_diagram,oem_number,part_name,quantity,production_period,applies_for_models,notes,group_code,engine_tokens,interchange_signal,confidence_gate,required_verification,shared_engine_candidate,donor_engine_tokens,shared_confidence_statement,shared_required_verification
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,20251AA010,BUSHING B-LATERAL LINK,02,02.1997 - 11.1998,,S.25 +W.LX.A/S +W.(25+0BK),20254A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,016710553,BOLT,,,,,016710553,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,20270AA001,TRALING ARM-REAR,02,02.1997 - 11.1998,,S.25 +W.LX.A/S +W.(25+0BK),20252,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,20250AC100,LATERAL LINK ASSEMBLY-FRONT,02,02.1997 - 11.1998,,S.25 +W.LX.A/S +W.(25+0BK),20200B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,20271AA021,"BUSHING-TRAILING LINK,FRONT",02,02.1997 - 11.1998,,S.25 +W.LX.A/S +W.(25+0BK),20254E,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,023510000,SELF LOCKING NUT,,,,,023510000,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,20251AA000,BUSHING A-LATERAL LINK,04,02.1997 - 11.1998,,S.25 +W.LX.A/S +W.(25+0BK),20254,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,900335056,WASHER,04,02.1997 - 11.1998,,S.25 +W.LX.A/S +W.(25+0BK),L33505X,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,902350006,SELF LOCKING NUT,08,02.1997 - 11.1998,,S.25 +W.LX.A/S +W.(25+0BK),N350006,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,901000111,FLANGE BOLT,03,02.1997 - 11.1998,,S.25 +W.LX.A/S +W.25,M000111,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,20540AC050,FLANGE BOLT,01,02.1997 - 11.1998,,S.25 +W.LX.A/S +W.25,20578G,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
201,suspension-axle-brake,Suspension Axle Brake,201_02,REAR SUSPENSION,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_201_02_LH_2_LR.gif,Suspension Axle Brake,REAR SUSPENSION,012512400,BOLT AND WASHER ASSEMBLY,,,,,012512400,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,902350013,SELF LOCKING NUT,06,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,,N350013,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20326AA120,DUST SEAL-FRONT STRUT,02,02.1997 - 11.1998,S.F4W.GL.MT +S.25 +W.F4W.LX.MT.N/S +W.F4W.(GL+25+OBK).N/S,E* I*,20326,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,023512000,SELF LOCKING NUT,,,,,023512000,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20335AC230,COIL SPRING-FRONT,01,02.1997 - 11.1998,*W.25.MT,LH,20330,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20335AC220,COIL SPRING-FRONT,01,02.1997 - 11.1998,*W.25.MT,RH,20330,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20330AC220,COIL SPRING-FRONT,01,02.1997 - 11.1998,S.25 +W.25.N/S,LH,20330,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20320AA100,STRUT MOUNT-FRONT,02,02.1997 - 11.1998,S.F4W.GL.MT +S.25 +W.F4W.LX.MT.N/S +W.F4W.(GL+25+OBK).N/S,E* I*,20320,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20326AA000,SPACER-FRONT STRUT,02,02.1997 - 11.1998,S.F4W.GL.MT +S.25 +W.F4W.LX.MT.N/S +W.F4W.(GL+25+OBK).N/S,E* I*,20327,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20323AA100,"SPRING SEAT-FRONT STRUT,UPPER",02,02.1997 - 11.1998,S.F4W.GL.MT +S.25 +W.F4W.LX.MT.N/S +W.F4W.(GL+25+OBK).N/S,E* I*,20323,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20310AC101,STRUT COMPLETE-FRONT RIGHT,01,02.1997 - 11.1998,S.25,E* I*,20310A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20310AC081,STRUT COMPLETE-FRONT RIGHT,01,02.1997 - 11.1998,S.F4W.GL.MT +S.25 +W.F4W.LX.MT.N/S +W.F4W.(GL+25).N/S,E* I*,20310A,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20325AA001,RUBBER SEAT-FRONT STRUT SPRING UPPER,02,02.1997 - 11.1998,S.F4W.GL.MT +S.25 +W.F4W.LX.MT.N/S +W.F4W.(GL+25+OBK).N/S,E* I*,20325,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20310AC111,STRUT COMPLETE-FRONT LEFT,01,02.1997 - 11.1998,S.25,E* I*,20310B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20310AC091,STRUT COMPLETE-FRONT LEFT,01,02.1997 - 11.1998,S.F4W.GL.MT +S.25 +W.F4W.LX.MT.N/S +W.F4W.(GL+25).N/S,E* I*,20310B,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20540AA090,ADJUSTING-BOLT,02,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,,20578F,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20322AA000,DUST COVER-FRONT STRUT,02,02.1997 - 11.1998,S.F4W.GL.MT +S.25 +W.F4W.LX.MT.N/S +W.F4W.(GL+25+OBK).N/S,E* I*,20322,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20560AA040,"WASHER-FRONT STRUT,LOWER",02,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,,20584D,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20321AA201,HELPER-FRONT STRUT,02,02.1997 - 11.1998,S.F4W.GL.MT +S.25 +W.F4W.LX.MT.N/S +W.F4W.(GL+25+OBK).N/S,E* I*,20321,,drivetrain_option_specific,"Can reach 95%+ only after matching transmission code, AWD/final-drive data, and OEM number.","Confirm transmission code, rear diff ratio, prop shaft length, axle spline/count, and OEM number.",,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20540AA100,FLANGE BOLT,02,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,,20578G,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
210,suspension-axle-brake,Suspension Axle Brake,210_02,FRONT SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_210_02_LH_2_LR.gif,Suspension Axle Brake,FRONT SHOCK ABSORBER,20550AA010,NUT-SELF LOCK,04,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,,20568,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,902350013,SELF LOCKING NUT,06,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,,N350013,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20327AC000,CAP-STRUT,02,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,,20383,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20382AC220,COIL SPRING-REAR,02,02.1997 - 11.1998,S.25,,20380,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,023512006,SELF LOCKING NUT,,,,,023512006,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20370AC200,"STRUT MOUNT-REAR,RIGHT",01,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,E* I*,20370A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20370AC210,"STRUT MOUNT-REAR,LEFT",01,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,E* I*,20370B,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20371AC011,HELPER-REAR,02,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,E* I*,20371,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20375AC030,"RUBBER SEAT-REAR STRUT,UPPER",02,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,E* I*,20375,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20375AA002,"RUBBER SEAT-REAR STRUT,LOWER",02,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,E* I*,20375A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20372AA000,DUST COVER-REAR STRUT,02,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,E* I*,20372,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20364AC240,STRUT COMPLETE-REAR RIGHT,01,02.1997 - 11.1998,S.25 +W.25.N/S,,20360,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20364AC250,STRUT COMPLETE-REAR LEFT,01,02.1997 - 11.1998,S.25 +W.25.N/S,,20360A,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
211,suspension-axle-brake,Suspension Axle Brake,211_02,REAR SHOCK ABSORBER,/diagrams/06_SUSPENSION_AXLE_BRAKE/B11_211_02_LH_2_LR.gif,Suspension Axle Brake,REAR SHOCK ABSORBER,20540AA100,FLANGE BOLT,04,02.1997 - 11.1998,S.25 +W.(25+OBK).N/S,,20578G,,requires_option_confirmation,Below 95% until the option code and donor vehicle evidence are resolved.,Confirm all application notes before buying.,,,,
